negative,it is now almost 6 pm and i am no closer to leaving the housegetting to nj 
negative,"mojo woke me up, wth a txt talkd for an hour mojo is goin to b busy 2mrw wnts me not to miss her 2mrw "
positive,watching tonight jb love those boys 
positive,"ginamoritz thank you and congrats on the giving up smoking, thats really awesome "
negative,though i wanted to go to the art museum from nowi wont in tim e for closing and the exhibition was already over that i wanna saw 
positive,thisisdavina hi davina welcome to twitter hope you like it 
negative,"xombiexs kerridarling you both love that i am odd, just admit it "
negative,mizdallas i shut it off and i jst turned it on was able to reply then bye bye it went 
positive,hanging out with teh ashaa 
positive,cant sleep but its for a good reason 
positive,pwccrunner that will be awesome im jealous i have to wait 19 more days for my roadtrip eek 
positive,happy to have so many amazing friends 
negative,lost my voice amp wants to go see my sister perform at multi today but weather is shitty
negative,heatherreette o haha nah i think imma chill 2nite im a little tired plus i work at 9 2morrow 
positive,hilarysutton thank you hil did you ever go on a date with that guy you postponed
positive,venomireland im assured hell be back as soon as possible 
positive,this is the locke we know and love s1e11
negative,"yepyep ahah poor, ashley "
positive,dinners on the way 
positive,"londonveggarden hell survive, good green tea in asda only 40p per bottle perfect with veggies "
positive,"snott you know, it would be awesome to go to fresno pride as a show of support mitm4e lgbt"
negative,"im soo tired and idk y , i slep since i came hime from school gonna go get a shower now brb"
negative,"ok, im finished being humiliayed at the wii lol and on another note i dont get to see marissa today "
negative,missing my bff 
positive,"i wanna try being a paparazzi for day, id think that would be fun haha "
negative,i need coffee and breakfast but hubs wont wake up and bring it to me 
positive,"dannymcfly rather ironic, that ladies bras song just came on, that you sung haha legend much love l"
positive,steenbergen good morning sweetie x
positive,"delta224 nice, thats a vbulletin powered community i used to be on the vb team e3expo"
negative,solarhumingbird im probably not patriotic either i reject your bushisms
negative,says i want a white top 
negative,"i need to get out whilst the weather is nice, but someones phone is turned off "
positive,couldnt find my gold earrings so i switched my jewelry 
positive,"i love fresh made beds, is that weird haha procrastonating is fun really should finish my folio"
positive,rawwrkatie very good just uploaded the video that you contributed toshould be processed soon x
positive,crazysaraxd email or direct message his manager shmoody im sure hed love to hire d
positive,"alexisgentry i have seen lights at the store, that have a yellow tint, to help keep mothsbugs away i tried some outside, they worked "
negative,is bummed cause there is no one to text saddness
positive,god bless hope office possibility 
positive,i need to be invited to a guild please on wow im horde low level ish 
positive,xtriggerx1ovex yea once i find my camera im goin 2 take a pic of it 
negative,faskil it looks horrible 
negative,going to swim practicelate again 
negative,seriously dont wanna work in subway 
positive,jordantiz haha love them amp the spy kid haha but really people are that lame
positive,i like watching luke get dressed 
negative,trvsbrkr man i nevr seem2b the rt caller bet u havent heard this b4 i wk fohi seriously i do 
positive,livs chillllen here for the night 
positive,jordanknight please wish your wife evelyn a happy mothers day for me and tell her i hope that she has a wonderful day spoil her today 
positive,the first step to better times is to imagine them 
positive,yoadriang maybe one day 
positive,angeltouch r u joining us i guess thats a yes 
positive,scifleet you can bring those places with you when you drink coffee or eat cakes  im glad you agree it sounds good storylet
negative,woohoo dad asked me to lunch i wish we had bojangles in wisconsin 
positive,laurenconrad   lauren is amazingwell from what i see on the hills lol seem like a great friend to have
positive,oooooooooh im excited for tonights big brother 
positive,good morning world come say hello to me and talk to me 
positive,have fun at the show tonight 
negative,ltpoor spent more than i expected at the makeup show lmaoo so much for project 10 pan hahaha
positive,morganxx and arent you a lucky one having beers and foodsounds too good well enjoy 
positive,"home tired and thirsty, parents got jacknbox night all"
positive,"gorgeous like a movie star, brilliant, best date ever, insisted on paying, suave, witty,sophisticated, politics, etc sigh i can die now "
negative,"toosexyjessi tristan told me he was pooping sunday, but it was a little too late for potty hate that hes havin colon issues "
positive,arunbasillal i was offline just came online 
negative,looking up stuff for college do know which one i want to go to 
positive,okay gotta read noli again oh i love soledad lacsonlocsins translation 
positive,"rheaction haaiaaa mumpung msh bs jalan2, cii bgmn deadline sudah ad kmjuan "
negative,meet me on thames st ill take you out though im hardly worth your time ffkkkk atl seems way too long ago now 
positive,fashiongrail thanks 
positive,emmsee yes i studied bit cuz i thought thats way more importantthroat is bit betterhow are you 
negative,kimkardashian loven the doits very cutei have a similar thing goin on currently w the sun burn oowchkiller smile to hide the pain
negative,black keys tore the roof off the fox theater last night now its off to oysterfest  chandon ughmy head 
positive,zoomjer i can show u a pic of a 3rd bdrm turned shoe closet ikea billy bookcases full of heels 
negative,up early again for another dress fitting 
positive,jonasbrothers just 11 days to see you jonas 
positive,"pbmea ill pass that on to the nontweeters i hope youre feeling better, i had no idea your crash was so bad you go tough lady"
positive,"does anyone have anything positive to say about hoas yes theyre the enforcers, but arent they also protectors wheres the love "
negative,"victoriax3jonas 1 thats really weird about joe really weird and 2 i know, all my shows are over except that one it makes me sad "
negative,going to bed soonhave a headache 
negative,kasanova749 smh simplessanswers lol do u know what u have or u just know youre sick 
positive,"curtisblackwell think of it this way you will probably get a lot of graduation cards, with a lot of graduation money "
negative,i just got a speeding ticket 
negative,"im supposed to take science mcas this week, but i havent had science class since january i might just fail this "
positive,johncmayer is there any chance youll come have a concert in the philippines 
negative,alettertoolong i wish you all the luck and happiness that you can have leezle hugs i hope you have a great time
negative,"jasonbradbury good luck, have fun im off to the job centre "
positive,ivoryvalentine have you seen quotthe fifth elementquot makes quotsuper greenquot a lot funnier 
negative,absolutely lovely start to the weekend with owlorange  now the rest will be shit due to tonnes of homework 
negative,mad that i had to come home today 
negative,lreynolds93 sigh dont love those songs except for fly with me the rest wont be going on my ipod 
positive,wordfast professional  works with classic license now evaluating
negative,i wiil never get his attention never and stop thinking about it 
positive,almost off work runnin to home to get ready grab my sara girl n go promo at the rocksport in west seattle woopwoop come down no cover
positive,donniewahlberg now you are making me hungry donnie 
negative,harleezybb ahhhh i have to youtube it i wasnt home to watch it  boo
negative,my papas going back to australia today ill miss him
positive,jennnugget go completely bald 
negative,adrenalynntoao awwwso ur letting the bangs grow out 
positive,sixflags hey give me a heads up on the next time u in nj twitt hunt sounds like fun really wish u was goin today again ill ride kk 4u
positive,wilsonscents thanks for the link ill check into it 
positive,i love jb the 3d concert experience i recommend you hahaha
positive,3rdbrain karachi se hee we are called quotkutchi memonsquot where are you
positive,i feel like going to the beach today 
negative,feet are all cut due to the smashed bottles at the bottom of the waterfall 
negative,doesnt know what to do 
positive,jonasbrothers my fav song would probably be the one you played last on the video chat 
negative,cant get into mariahs new song 
positive,siriuslyheather glad youre back lady whisky and war memories dont go well together either but the internet can be a comforting place 
negative,brendaleepinup heartbreak that doesnt sound good chin up doll xo
positive,is there a better app for the iphone than twitterfon just wondering happy sunday 
negative,impossiblecat yesterday  nice to come home to after long work day all jewellery gone  electronics replacable  mums rings not 
negative,bbgoodmaya would u follow me 
positive,"amazing lunch turkey wrap with lettuce, avocado, cucumber, cheese and cranberry sauce, then the indulgence plate at chocolate bean "
positive,divinepurple morphine 
negative,finally made it in my area what a day work work work no time 4 anyting suckssss missed lunch now time 4 dinner aghhhh 
negative,i think a spider bit me i got a big red mark on my arm i googled spider bites and saw pics and now im scared lol
negative,"hooray a new quotpushing daisiesquot airs tonight sadly, it is the third to the last episode ever made pushingdaisies abc"
negative,malareignz they are now hahaha i blush easy what can i say i was listening to your music then the flicks roro got red cheeks 
positive,woo everyone celebrate hoppusday 
negative,clairel93 haha i think i got a cold tonightno clue howi was fine earlier 
positive,shaina81 grande 
positive,"thaza look both ways before crossing ibu anyway, have a great time "
negative,still at the airport 
positive,kismeee thanks im feelin feisty haha
negative, nyc fuck i shouldnt be watching movies set in the city
negative,"dumbledore left, sounds a bit sad "
negative,"all done with girl talktalked to my bf, hes chillin with his friendsso where does that leave mecleaning and soin laundry yuck"
positive,freebleudavinci haha i put it on hold to go on vacation instead but foxyma2k9 has joined you in hating on my phone lol
positive,is get ready for jesus 
positive,reloading leopard 
positive,zniv woohoo cycling rocks now lets see how jan manages to sip away his beer
negative,clarkent56 no 
negative,"sorry rocketriotxbla, but worms 2 armageddon is coming next week and theres no enough ms points for both of you "
positive,is the walk talk acid therealingrosso
positive,vcing with my love lt3 mmmmmhmm lol
negative,im off to see the emergency doctor 
negative,ipowerweb hosting is still downeven their website is offlinenot good 
negative,"lisalavie awww, the pic didnt show up here pouts"
negative,its supposed to be even hotter today than yesterday wearing shorts to work
negative,wii fit plus  need to buy the motion plus plugin 
negative,i need to start asking for something other than fish amp chips when i go out for teai bore myself sometimes 
negative,bedtime tomorrow my brother graduates and my fiance allenwfarr will be 26 sad i wont be able to spend it with him 
positive,"ddlovato aj rafael awesome musician, famous on youtube covered your song, dont forget please watch it its good "
positive,memorial day weekend just today and 3 days off 
positive,njlinguist nonprophet work im literally lol thanks for the good belly laugh 
negative,"canarsiebk lol yeah my bad well, at least the londoners feel at home we dont have that long until fall "
positive,"ilovemovies the shining, halloween, exorcist, pans labyrinth, crash, juno, and more that i forgot, mainly scary movies "
negative,kimkardashian psh i burned my eye with shampoo real bad it reminded me of ur sunburn 
negative,en route to work off at 5
negative,damn that required broadcast 
negative,"today was my last day of school, i cried, i never thouhgt id cry when school endedever carolines last offical day at masuda "
positive,going for a little walk with my mum 
negative,wishin i would have jus took the pics wit my camera damn y i listen to him 
negative,thexmofo i dont know but this gloominess is making me very sleepy 
negative,thanks anna love yaa so much but we havent got so much time 
negative,sleepy gotta work early 
positive,rove1974s interview with ramsay is hilarious 
negative,zaren i cant imagine not getting the princess bride or python 
negative,"hia my little twitternut squashes, how are you all today i surpassed my limit of tweets the other day couldnt talk no more with you all"
positive,"tigger1013 good, good toys r us is just as good "
positive,riabernabe welcome to twitter 
negative,musclenerd 
positive,"photo   even though kogi was a phail, i came home to two good things 1 my special order shoes arrived "
negative,cant believe how bad my ankle hurts 
positive,"czabayle if you bashed his tail lights after he left, would he have known "
positive,tamarmusic i saw your videos in youtube and i think you are amazing i love your songs im a fan 
positive,shout out to mr irunsny have a blessed day 
negative,"mabelmoments yeah, oz is pretty good scotland no go unless in the cities, and the towns we lived in in england  forget it "
positive,"boy, there sure is a lot of light shining in the twitterverse today good thing i wore my shades "
positive,new to twitter haa 
positive,"just got a plot idea for the first book im ber excited now not to sound cheesy, but i think it was iamdiddys tweet that helped me "
negative,another beautiful day and another day ill be inside studying 
negative,the worst thing about merging is how time consuming it is 
positive,mtv movie awards tonight cant wait 
negative,nae2881 youve had a lot of this kind of stuff happen i wouldnt have come in today if i were you 
negative,car wash was great helluh sunburnt tho 
positive,its karaoke time with my father  thats our only bonding moment lol so cherish it 
negative,"bah, running gave me a stitch today so had to reduce to measly speed will breathe better tmr"
positive,finally got around to watching glee and am now obsessed 
negative,what a great start to the holidays im ill 
negative,definitely needs an edit appearance feature in rl today 
positive,"aschmidt1 that sounds awesome im so happy for you two also, i know the paparazzi video you are talking aboutweird"
positive,delasoul24 very funnyyyyy 
negative,mattyleppard noooo i didnt omgggg i dont do mornings arghhh it better be on iplayer the beautiful souls of jonasbrothers 
positive,falling asleep in the sun what a lovely day 
negative,i wish i had a garden for a bbq 
negative,mssmithhh me too 
negative,killed a cute racoon 
negative,sad  and i miss u
negative,runnin some errands on my last day off this week 
negative,lesson of the day dont start packing a couple of hours before your flight for a 2 month long stay you might miss your flight 
negative,itboiz y thank u babyawww i miss ya hair 
positive,timothyfitz quotwhat could go wrongquot kirindave 
negative,my phones lowbat see i tweeted too much 
negative,galadriel1010 now im gonna eel bad about writing the jack torture scenes getwellsoonjb
positive,smithcdau as they should its kinda like atms took away customer service amp now twitter is bringing that connection back 
positive,"wooooo  shed sortedd, now have somewhere to chill x"
positive,princessmarci thats why i dont have twitter text me 
positive,ready to head to the quotcharity sailquot for providence hospice time to mingle and use my marketing skills 
positive,arielemoonfire oh sorry darlingtweet on not single thang from maybe this am was going bck reading tweets 
negative,do not want to do chem revision es muy aburrido but thats a bit of spanish revision right there 
negative,4biddenplastic awwwww i effing love that movie why u watching it alone 
negative,still in pain gonna have to go to the dentist tomorrow
positive,mparkermyers thanks though 
positive,castletonashley thatd be fair cool 
positive,viiiral i like that haircut 
negative,edequina not sure i think i may have strep among other things 
negative,"shellovescheese my boys did it, i was laying on the floor and they decided they would walk and jump on mom they felt bad they hurt mommy "
positive,khloekardashian i admire my mum most cheesy i know but shes given up alot for me to have a better life 
negative,ohh and bummed cos didnt watch muriel fell asleep instead  wasand still am in desperate need of sleep
negative,just wernt by jesses 
positive,i need to go to sleeeeeeeeeeeeeeep now nite yall zzzzz
negative,"at school uu i wanna go homee tomorroww day off,,maybe nn cuz tmrrows teachers dayyy d"
negative,"if a guy friend cheats on your friend and youve been sworn to secrecy, what do you do "
positive,no prizes for guessing what everyones watching on twitscoop 
negative,blanewest no nothin like that at all im kinda freakin out pretty bad over this 
positive,"jennifermf totally know what u meanthis late night stuff has been 2 my detriment 4 years,lolsociety is discriminatory toward night ppl "
positive,"i am baking rock cakes, mmmmm, they smell good, cant wait to have one with a cuppa "
negative,"damn, i hate waking up "
positive,i need a name for my puppyany ideas shes a girl 
positive,terrormarie at least shes looking out for you 
negative,jyeung001 hey we did but not too drastic were on now from 2 to 6 pm so u still should be able to hear us 
negative,"so, too much sun yesterday isnt fun but were headed out to e3 soon"
negative,"gothlitchic very im on rich tea biscuits go read written in the stars, its beautiful"
positive,hey tweeters i need a job who is hiring now a daysi will do almost anything 
negative,imontheroof only the iphone mac should be back soonish im really behind on work 
negative,please pray for my grandma shes in the hospital she has broken her hip and gone threw surgery she seemed ok today but is still in pain 
positive,"taylorswift13 hey taylor i hate it when you just try and try and you cant get to sleep iloveyou, please reply itll mean the world xo"
negative,cut the lawn or edit london stock photoshmmmmlawn i guess 
negative,amadsand im not sure and its still not sorted 
positive,"amandapalmer missed interview on npr, ironic because listened to npr all day on long fucking car trip, watching needle now, looks good "
positive,greenpatblue woah grabe ah well hopefully well be classmates 
negative,iroccwilliams im not a hater amp you could of ichat me but you forgot about me justin doesnt love me anymore so 
negative,gettin ma tooth pulled 2morrow ugh its gonna hurt so bad 
negative,oh goodness i think my london is catchin a cold 
negative,my throat pain its terrible dont leave i speak 
positive,im breathing ahaha 
negative,just discovered my mass effect disk is scratchedi was enjoying that game so much when are we getting games on demand majornelson 
negative,doesnt no wot he is doing 
negative,getting sick of the beach 
positive,dianamusic pancakes ll have funnnn xxxx
negative,goodshepherdv shit  home trying to contact my cousin i hope my phone is in his car wassup with you ps im hungover
positive,appear to have lost my pen drive 
negative,is excited about norway but is not looking forward to saying goodbye to the three most awesome people ever 
positive,"ronbronson was gaming it so iegg could get 10k he requested it via ustream, so felt obligated plus, hes a good egg"
positive,"viva la bam is possibly one of my favorite shows, also, have i mentioned how rad macbethfootwear is once again that is macbethfootwear "
negative,last time personal training in amsterdam 
positive,my stepbro is droppin off his daughter soon 
positive,just heard that they stopped making zima last yeari bet jolly rancher sales dropped since 
positive,inuroven oooooh i need to go to macys i have two pairs of brown sandals but only black flipflops its a problem 
positive,nessiecullen12 i wasnt mad at you hun why should i 
positive,wake up kbuech quotguns amp roses  quotsweet child o minequot music video good morning rbgabirapuano good mo  
negative,i dont want to go to the party but i have to cus i promised what do i do
positive,"look how youve embarrassed yourself, you just shat all over your bed, and showed no guilt or regret  that pleases me for some reason "
positive,happy birthday to me new garmin forerunner amp got to see star trek finally
positive,anubisno1 ill put it on usb when i come to bj because i dont want to click 400 times to download everything 
negative,"jasondunn seriously also, i feel really bad about kassis email we all do kinda suck at our jobs in that aspect"
positive,"watching maneater with the boyfriend quotdont take this the wrong way, but thats an awkward title for usquot oi vey child, youre "
positive,vianr bahahah sounds like youre an old man do you really laugh like that lol 
positive,nadyadee i guess hes looking a little bony 
positive,jenniferlaurenh i miss you you were my first follower lt3 we need to talk more or do a vlogbrothers thing and communicate thru vlogs 
negative,i need to seriously revamp bedtime its become too hurried and unenjoyable for me any ideas are welcome
negative,oh buggar looks like ive done my knee in off to hospital some time soon so they can have a poke around 
negative,shits hitting the fann 
positive,yasminegalenorn you know its a good day when ray bradburys amp ursula k leguins words are rolling around in your head 
positive,history done chemistry next week
positive,"fairawesome just uploading videos, homework and going to the footy, you "
positive,just noticed that one of my sites was featured on a post quot50 great website designs for your inspirationquot last week  
negative,going home to san francisco tomorrow wow this month in london flew by so quickly bye bye ukonnie 
positive,"im sooooooooooo over him, its funny "
negative,no ride to practice yet fml 
positive,coriandrexpress would you like me to make you an avatar 
negative,coopertreez aww im going out of town for the weekend sorry but have fun and take shots for me lol
negative,marodi you could do the 300 one either
positive,life is good 
negative,made a video for christian last night but the video didnt make it to his favourties 
negative,aww my baby brothers sad feel so bad right now i wish i cud make him happy
positive,"bobbythomas1 i hope u keep up listening, blipping and keep talking in quotbizarre intervalsquot its amusing "
negative,says sorry allbymyself i didnt get a chance to say goodbye earlier 
positive,tracyedukes i love quotgive me one reasonquot  
positive,"breakyboy if youre firing out of both ends it could be ecoli, hope not mate happy bday "
positive,today was a great day life is full of happiness we just have to take each situation as it comes and never forget with a smile 
positive,nvenia lol four hours good god drink some more 
negative,whew i just lost to jj at little kid monopoly 
positive,"quoti spent all my money on wine and cigarettesquot ooh dear, you should spend your money in a ticket to brazil, id be so much glad xxx"
negative,"oh yeah i forgot, i have cut my hair xd so no more emo hair "
negative,kabclaire if it makes you feel better you have been there and i have not 
positive,"traveleverywher thanks for all the great tweets, you cuz people to smile "
negative,was sleeping alone tonight now im sitting here and drinking coffe while my bf sleeping on the sofa
positive,has no plans on sendin you any music files but umm am soo establishin a relationship deejayquest lol 
negative,is deprived of her youth 
negative,i am giving ailan lotsa cuddles as he is still not himself 
positive,working on megatron assignment  drinking hot chocolate made with green  blacks maya gold dark chocolatemmmmmm happy bday vorn 
negative,july said quotrome wasnt built in a dayquot inside a brake 
positive,"mledford so its a quotdo as the documentation says, not as we doquot kind of deal "
positive,rimidi i thought u just got up from a nap my naps r hours too im just geting up from 1 now 
positive,railbirdj we are old 
negative,"due to family issues today, i missed gym tomorrow im doing a 2 sesh since i cant leave chula vista hike saturday, so fucking stoked"
positive,geirjohan thanks 
positive,at this super fun club called the dock 
positive,spend the day at the beach and in garden with the family looking forward to getting new car tomorrow 
positive,"roadtoparty yes actually, thats exactly what i do im actually going today for dinner "
negative,dang physics at lunch timeeee  really it sucks  but im gonna b with vicky sooo its ohhhkayyyy i loveee tht ladyy 
positive,java4two ty very much for ff 
negative,i dont think im getting a barbell now i owe my friend 5 
positive,awaawawa i listening idioteque 
negative,why am i not poolside 
negative,"how id like to be with nick jonas at now nick, i cant wait to see you again "
positive,my aunts house which cozzy and full of chocoim love it 
negative,traceyhewins omg very contagious chrisflu aint good 
positive,sei l of montreal 
negative,yaay swimming yaay badminton yaay owww fuck i hate sun burns 
positive,solangeknowles you are too friggin adorable for words 
negative,caseypeete im not going cause the stupid lirr doesnt run at that time 
negative,gradudtion 2moz leave skwl 4 gd gunna miss my m8s though n 1 lad inparticular 
negative,im pretty ill today its not helping me focus need lots of dance music
positive,about to go to the moooon  tminus 10 minutes 
positive,kokogirl he needs to go back to his scotty that is what he was using when he won last year 
positive,"rubyrose1 help us get ellen to australia ruby, pls do a followfriday xo"
negative,hello and hi its one of those day were you stay inside beacause its rainy 
positive,just heard quotdont trust me by 3oh3quot on the radio never heard of them on the radio i guess thats the first time 
negative,krisvargas hahaha please ive been converted 
negative,"home from town, day was okies all in all but im missing jason like crazy "
negative,i hate my neighbors they have a frog and it sounds as if he is sitting under my window
negative,eeek its so early driving sarahcarrera to the airport 
positive,"oh wow pretty, pretty flowers what a way to start my saturday morning "
positive,"joelmadden  big fan, and you have a beautiful daughter "
positive,"kato1o yes you do live in opposite world, glad i get to visit and hang out "
positive,randyexclusive i always miss you sir 
positive,joke time quotwhy did the boy stick a water hose in his friends earquot answer he wanted to brainwash him lol compliments from my kiddos 
negative,i dont know what i am going to do 
negative,registered for the september lsat test had to drop 132 big ones for it in addition to the 1300 for the class i better do well
positive,shaunking only saturday ritual is we do nothing after 6 pm i mean nothing under no circumstances go over great with extended family 
positive,violetarchie oh everbody says taht its beautiful in your contry  me i ive in france 
positive,wossy can u confirm the man who stares at goats is the first book for review pls 
positive,jorgenislame yes your lame 
positive,just finished playing a softball game about an hour ago now gotta finish with the situpsget it right for the summer and beyond 
positive,"hi, just walking in the door nina"
positive,stormclaudi yayi have nice chill buzz going 
positive,had a jolly time reminiscing about late 90s numetal and other bad music that we used to enjoy with some of the tumblrs folk 
negative,hellsbells10 i still havent seen it 
positive,mikeynw19 haha nice description 
negative,danah deleted all my shit my senior year no longer exists in electronic form 
positive,ciesiesl thanks 
negative,worst dream ever i just wanna cry for days 
negative,"meeting chris for quotlunchquot at about 430, stupid wednesdays "
negative,jonaschicha24 hiiiiiiiiiiiiiii i am following u lol ps i miss u guys and my neighbor lol dark knight isnt following me on twitter 
positive,kylehase there arent more important crimes if it turns out you stole it 
positive,love it when i find a new theme  this one is frugal theme  perfect for me to monkey with 
positive,fannykoerts gefeliciteert 
positive,"rmilana you made that one it rocks glad that coffeeclub has a blog now, in september maybe we can move to our own domain "
negative,ashleyrodriguez centralia we always stop at that one i wish we had one up here 
negative,i miss summer 09 
negative,finished watching totoro it brings back memories and now i want my old totoro plush backpack 
positive,esmeeworld hi this is the video where im singing ur song i dedicate it to u 
negative,"dannymcfly you are kind of a bad person im always asking you cool stuff and being worried about you, and you never answer me"
positive,oppunster welcome to twitterland hopefully we dont confuse you too terribly much 
positive,"kizzle sure, you are "
positive,xsweetmuffinzx hope you had funn my kit kat 
positive,itstartswithus without a doubt 
negative,"kirstiecat didnt think you had forgotten but ive got mails from weeks ago that need replies, and so busy again today, need more time "
positive,nataccil hey thanks yaaa 
positive,"sjoes just stopped to check in but had to laugh u use a diff dialect when at your mums lol, me too "
negative,alohaarleen alohaarleen aloha afraid i cant stay on island this time commitments on maui raincheck on tweetup
negative,"school tomorrow, in the cold "
positive,teelajbrown hook me up how at cannes sex slavery cute italian boy or distribution 
positive,curlyminx morning you have a safe drive home 
positive,"mileycyrus good luck tonight miley btw, are u planning on coming bk to spain soon please do i love you "
positive,chrisfabiguti i didnt watch it fortunately i was catching up re the swine flu news not that it really makes a big difference lol
positive,the lord looks out over the whole earth he gives strength to those who commit their lives completely to him 2 chronicles 169 
negative,twitter you should consider a report function in addition to blockso many spam followers 
positive,nikkilouise aww im just watching that too bless em xxx
negative,"tarale the life we have hey, shitty mcshit the ups and downs suck "
negative,sick again cannot afford to be sick this week
negative,"work work work, i hate weekdays "
negative,no more dollars 
positive,to be precise public education is the best defense against private deflation 
positive,willieday26 you guys should really come to my college 
negative,i really shouldnt be allowed to do the washing  mostly ends in a desaster 
positive,is thinking of new things lt3
negative,i have a headache also we are dealing with a lice outbreak my lovely hair has been affected 
positive,just got back from another camp get together yay school got moved to next week omg roadtrip hahaha more plans for me then 
positive,"this is my 700th update yeahh, be proud of me haha"
positive,"liffey3 definitely i gotta watch more than i did too  waiting for scott to join and ty no arney, but many good times indeed "
positive,its good to be back 
negative,o trent reznor vai excluir o twitter dele 
negative,andibrown oh my gosh saw that today and cried so much havent cried that much in a movie before 
negative,dreelovesroses i need to study alr yes adams voice is too amazing haha
positive,extraordinaryy love youuu 
negative,1938media where are you 
negative,"dissertation meeting went okay, but im not going to kelvingrove  need to hand out these wetherspoons forms pah"
positive,going to check out spa ja before going to do some nyc shopping goin out tonight clearing my mind 
negative,omgitsnoelle do you mean me with quotrantingquot bitch  
negative,i got my lip poked out im feelin kinda sad right now someone cheer me up
positive,"morning spring took the day offit just got 2 darn it i have work, errands, gonna read more amp work on my own novel have a great day "
positive,"julesyparker thanks jules  looking fwd to looking at the cupcake book, baking and eating "
negative,facing new design documents i want to start with the developments instead of writing documents sap
positive,yetisgirl its on the list 
positive,just had lots of food at school only 1 more day left before leaving school its going to be the best day saying goodbye to all my friends 
positive,d2zone hahai guess thats what you call a power nap 
positive,yoh just wrote some album songs hehe 
negative,ill have to watch tatort alone all the fun of watching tatort is to start discussing who did it and why 2 min into the episode
negative,so were here its getting cloudy listening to lboogsdottv on hot 97
negative,dammit they dont have anymore vanilla chai they always run gotta settle for a dunkaccino 
negative,playing rockbandits kind of lonely playing by yourself 
positive,duherica thank you for the tips 
positive,twelvetwentyone dearie hope this will help  tel632 6311jam 
negative,micheleeeex im so sorry bb hugs
positive,had so much fun last nighttt d guys take my quiz on facebook hahahahahha
positive,"odawno yes, its rather wonky i kno hes not competitivie me neither, but im having fun "
positive,kenyadg nice well i got some shit of work to do
positive,i think i wanna go out wednesday evening most likely after workhit me up if you wanna roll with me 
negative,juliedarling supposed to be visiting austin sunthursbut not feeling well since vaca wouldve said hello for sure
negative,"rather be sleeping, doing hmwk, or chillin with my friends or the kid than going in to work on my day off "
positive,cameronrockwell i hope you had a good last day of school come visit 
negative,im stuck at workworried about my dad amp a little pissed that we wont find out if they need to do a bypass until after they do it 
positive,alyssamilano my son loves you amp thinks u are georgous 
positive,danisidhe lol thats great to hear im looking forward to my day now 
negative,"goin 4 a bit of shoppin, den continue revisin 4 exams "
negative,bana76 stop hating you make me sadder than this pic of a crying penguin 
negative,i hate the probably fake kylegallner account i want some nightmare updates happybdaykrisallen
negative,twihardsantir but lets get real no real man sparkles and is so perfect its a nice dream but highly unlikely
negative,shayminn i have heard of that movie just never got to see it 
negative,caraninamcfly yeahh i love mcflyi was gonna go to a gig a few years ago but they cancelled before hehe
positive,had an awesome quotworkweekquot four new listings amp two sales yeay nowplanning summer holidays suggestions 
negative,seeing hannah montana a 2 time  tomorrow school 
negative,missing my momwish i could tell her about my great day yesterday 
positive,"karlia29 yeah, i know this isnt actually my first similar offer "
negative,im slightly allgeric to apples 
negative,no gym yesteday they have a all new gym so i need a new induction good news is its booked for wednesday woot
negative,"black sigil got an amazing review from play magazine, i want that game but already have too many "
positive,"comedyqueen you are a nooooooooob there we go sed it, lmfao, but as if u called me a gorilla i am mre of a pig tbh haha"
negative,jazzybam nooooo iphone 30 leaked for those who cant wait till tomorrow
negative,"marinemajor yeah, huge bummer really big blow "
positive,stuck in love with each other now 
negative,youtube is down for maintenance and will be back shortly 
positive,love this thx chise quottlc714 quotstones  under my thumbquotquot  
negative,lissascott have a wonderful time well miss you in the office 
negative,why did my dad have to go out this morning i want to open my presents 
positive,chupacabras69ill tell you which one i like better after im done gucci vs dolce amp gabana shower gel lol 
positive,enjoying the sun  so glad i can move my week around to make the most of this good weather 
positive,had a gr8 sunday relaxing enjoying the beautiful weather good nite 
positive,"goodmorniiiiingggggg yall  , headed to school now gotta do a lots of kss before the final day  lol  smh , 6 shs life"
negative,man 2 hours left of june 24th and versailles pqs new album still hasnt hit itunesi have been waiting for over 7 freakin months
positive,"citycynic lol, as a target employee they forbid me from that place, no i usually go in and buy like everything along with commenting "
positive,watchn the new moon trailer the best bit was the endn even tho thousands of people just got spoiled 
negative,my best friend is drifting away from me and i dont know what to do 
negative,heathertesch another thing people sometimes forget is to have a plan for their pets so horrible seeing video of pets left behind 
negative,"cant sleep in anymore, ugh "
negative,bridofprey oh our lives 
negative,"jimmymarsh617 damn jimmy, where is the love i need to be cheered up tonight "
negative,ok2 of the songs deleted off my comp was quotgamesquotamp quotdidnt i blow ur mindquot any1 wanna email me those mp3s i cant find my box of cds 
positive,my brothers cooking skills  failure 
positive,grubbin with ericamonique876 and watching the mtv movie awards again 
positive,let me stop someone might say that about me 
positive,sarabeirne i dont know if thats a good thing or a bad thing 
positive,rosaapril cinema and dinner wiff the buddies simple yet cheap  d x
positive,mrpower pedant an alert is one thing  a good dog will defend its master to the death 
positive,yay my 1000 update 
negative,"janissharp oh my goodness, i hope she doesnt get a gold handshake "
negative,"i got an ema letter today basically it said, quotyour application is currently being assessedquot useful info there what a waste of trees "
positive,mussomitchel i cant wait or another contestits like my dream to win somethig with your autograph 
negative,its raining and its pretty depressing 
positive,dickybey see you soon dicky 
positive,drjackdr ahahaha yes i know ahahah wait a minute pls 
