worry,reminds me of the weather a month ago it was horrible I hope all is well hugs
sad,I miss my mom.. &quot;May angels lead you in&quot;
love,there's really no android twitter app of Tweetie's calibre
anger,on jacksonville beach walking in the cold Ass water but have to work in the morning ily &lt;('-')&gt;
neutral,"No, it's not..."
sad,i feel the same way every day
sad,Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.
neutral,well i just got home and its not on till tmw at 530p but with comcast its on right now but i didnt miss it
sad,Sleppytime. Really missing my godfather right now. Love you Wayne
sad,So have a headache right now and it sucks
worry,hope ya sleepin well guys still here
excited,"i should be finished.... but i'm not. color drawing, here i come."
sad,"Lakers, baby Lakers!! I'll miss the game tmwr. I have to work you'll have to keep me posted please"
sad,"comfort food of the day: pan mee. though, it didnt taste any good.."
worry,damn being drunk and hot sucks
sad,misses my baby.
worry,is not sleeping because he has paperwork to do.
worry,Showered in ice-cold water. Sweating now. Means one thing: I'm sick
worry,"midnight cry.. wish the person I wanted, wanted me right now"
neutral,I'ma need you to follow me real quick cause I can't DM you
sad,I'm poorly and can't sleep
worry,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.
worry,"And these poor, unfortunate souls don't appear to have any pants at all... ? http://blip.fm/~78qvz"
worry,If I told you how often I wash my hair you would never speak to me again
worry,"Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman."
worry,http://twitpic.com/662vk - WHY DO U LOT MOCK ME!!!
worry,didnt say goodnight to you
anger,I am not a pussy! damnit! [sending you an e-mail right now btw]
sad,has work tom.
neutral,In the Hongkong International Airport. Has to wait for 3-4 hours for our next flight to Cebu.
neutral,Can't sleep and nothings on tv!!
love,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now"
neutral,oh ... you've been superseeded? not good enough
sad,today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and I'm definately NOT working this pm
anger,fuckin'm transtelecom
worry,I met a stranger just 10 min ago. He was stalking me at the store
excited,tee we beefin....what was u supposed to do before leavin????
sad,Sometimes the things you say hurt the ones you love most unintentionally. And you can never ever take it back or fix it.
sad,that sucks!
neutral,IIII know!!! and mean
sad,Having Fever dont feel to work
worry,"Taking Horse Pills, hoping I can get some sleep tonight"
neutral,PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one
sad,missing days can't pass quick enough
anger,Hey! That's my school! I hate that place.
sad,"Working from home today, my back is killing me Doctor and then physio after later today."
neutral,back to work.. with no distractions..
happy,"demi, just say hi to me and it`s enough. just replay to me please love you so much!!!"
neutral,awwww i never noticed this http://bit.ly/RConp
neutral,"that sucks well state starts tomorrow so im headin 2 bed, nitey nite"
worry,"Looks like it's going to be too nice to work today, how annoying as I have no choice"
neutral,did you guys keep a set list? I forgot to ask for one xx
neutral,"First impression of Silverlight: sadly, based on what I saw today, it's quite problematic"
worry,is desperatly hoping my dad takes me to vanessa's game
worry,hi! Fuck your job!
